game_id,play_id,nfl_id,player_name,player_position,route_cluster,route_label,pass_result,yards_gained,route_deviation,RouteExecIQ,ConvergenceIQ_WR,num_frames,air_yards,AirPlayIQ_WR,RouteExec_Weight,Convergence_Weight,AirPlayIQ_WR_Old
2023092408,1574,46671,Trent Sherfield,WR,8,SLANT,C,9,1.9195928463045793,0.6176774159967271,0.7492447929477383,6.0,6,0.730330291651973,0.1437628516589482,0.8562371483410517,0.6834611044722327
2023092408,1674,47859,Terry McLaurin,WR,10,HITCH,C,4,1.2004276638396525,0.9151407897409434,0.9184338933215865,5.0,3,0.9180107303447631,0.128499746959273,0.871500253040727,0.916787341531265
2023092408,1803,48415,Deonte Harty,WR,8,IN,I,0,2.8842916011965114,-0.16256756135439912,,,2,,,,
2023092408,1826,52536,Gabe Davis,WR,9,CORNER,I,0,3.342459208756083,0.23267131680604483,,,22,,,,
2023092408,1849,48415,Deonte Harty,WR,5,GO,C,8,8.060884524246019,-2.5252203239635214,-0.4507533629234487,11.0,8,-0.9452455209853047,0.238370707921004,0.7616292920789959,-1.487986843443485
2023092408,2100,47859,Terry McLaurin,WR,3,CROSS,C,1,5.1003046070190035,0.1498837199779978,0.9399830230813667,6.0,1,0.8400223670338334,0.12651657285977316,0.8734834271402269,0.5449333715296822
2023092408,2177,54481,Jahan Dotson,WR,10,HITCH,C,6,1.5172548813583435,0.647235261040902,-1.14405843377065,6.0,6,-0.6351988967227399,0.28407376105984855,0.7159262389401514,-0.24841158636487404
2023092408,2268,44852,Curtis Samuel,WR,5,GO,IN,0,4.744593502953389,-0.5635845647264461,,,15,,,,
2023092408,2295,42489,Stefon Diggs,WR,0,POST,C,30,5.0476547467346435,0.08183193811866296,-0.07810421374835495,17.0,25,-0.04430831057138211,0.21130871777553528,0.7886912822244646,0.001863862185154004
2023092408,2376,52536,Gabe Davis,WR,9,HITCH,I,0,2.3468648127666336,0.8543445954545879,,,5,,,,
2023092408,2449,42489,Stefon Diggs,WR,2,ANGLE,I,0,1.9015839631971245,1.3412762660278434,,,0,,,,
2023092408,2709,42489,Stefon Diggs,WR,9,GO,C,20,7.021914486864882,-2.0648697657844046,-0.07940839606066878,11.0,18,-0.4991483935420596,0.2114067812559833,0.7885932187440167,-1.0721390809225366
2023092408,2918,42489,Stefon Diggs,WR,2,OUT,C,3,1.7437301483193053,1.4079797139440882,0.33784146254804803,9.0,2,0.5291152506454413,0.17873745550901346,0.8212625444909866,0.8729105882460682
2023092408,3518,47859,Terry McLaurin,WR,9,OUT,C,12,2.33451604091453,0.8620554679901354,-0.0906808921535969,14.0,12,0.1115406037995506,0.2122533624334856,0.7877466375665143,0.3856872879182693
2023092408,3575,54481,Jahan Dotson,WR,8,SLANT,C,15,2.504981551524034,0.14421707956587482,0.11782172449378474,6.0,10,0.12300298554517328,0.1962944251834331,0.8037055748165669,0.13101940202982978
2023092408,3600,44852,Curtis Samuel,WR,9,CORNER,C,17,2.8076273890653938,0.5666332718070457,0.6529254244453131,15.0,17,0.639790405849858,0.1522156788754195,0.8477843211245806,0.6097793481261794
2023092409,173,46130,D.J. Chark,WR,10,SLANT,I,0,3.2494108542399007,-0.8174563312412274,,,7,,,,
2023092409,196,40488,Adam Thielen,WR,7,HITCH,C,38,6.97692000639385,0.48519083818766423,1.3657972587164375,13.0,23,1.290602031052956,0.08539027868809922,0.9146097213119008,0.9254940484520509
2023092409,570,47847,DK Metcalf,WR,9,HITCH,C,20,4.737576102938335,-0.6384734959791852,-0.2296441784885376,12.0,18,-0.3206260122227377,0.22254234185707916,0.7774576581429209,-0.4340588372338614
2023092409,697,47847,DK Metcalf,WR,9,GO,I,0,1.2118934312407055,1.563048243012049,,,28,,,,
2023092409,752,42412,Tyler Lockett,WR,6,HITCH,I,0,7.378197329740426,0.2733970845721535,,,9,,,,
2023092409,818,40488,Adam Thielen,WR,1,HITCH,C,15,2.132082272895334,0.9012076355352058,-0.7285381566822895,11.0,10,-0.30909770461846453,0.2573655683400281,0.742634431659972,0.08633473942645814
2023092409,865,55904,Jonathan Mingo,WR,5,HITCH,I,0,5.289075158563717,-0.8856536108493974,,,9,,,,
2023092409,1100,42412,Tyler Lockett,WR,2,IN,C,9,8.574836969230532,-1.478604803456661,0.6538163677788871,9.0,6,0.3293935297772296,0.15213825597767974,0.8478617440223203,-0.41239421783888697
2023092409,1390,42412,Tyler Lockett,WR,1,GO,I,0,4.026211983152306,-0.20443610398033144,,,15,,,,
2023092409,1413,55884,Jaxon Smith-Njigba,WR,4,OUT,I,0,1.8781064175405677,0.876319338491021,,,7,,,,
2023092409,1479,46130,D.J. Chark,WR,1,CORNER,I,0,10.911891953369537,-4.2237537410736,,,24,,,,
2023092409,1502,55904,Jonathan Mingo,WR,4,SLANT,C,8,2.9827926063692622,0.05157977663993331,-0.126019252483852,8.0,8,-0.08785400533941479,0.21489558435500403,0.7851044156449959,-0.03721973792195935
2023092409,1530,40488,Adam Thielen,WR,4,OUT,C,5,5.527081060383727,-1.8479418848118054,-0.16002384729652408,10.0,3,-0.527013352658653,0.2174214015168414,0.7825785984831586,-1.0039828660541648
2023092409,1555,55904,Jonathan Mingo,WR,10,SLANT,I,0,1.5596584061781398,0.6113793177776858,,,4,,,,
2023092409,1659,55904,Jonathan Mingo,WR,2,OUT,C,9,3.091714173454348,0.8383692659348281,-0.19464564502700527,11.0,6,0.032593278017527844,0.21997642108859053,0.7800235789114095,0.3218618104539114
2023092409,1713,46130,D.J. Chark,WR,9,CORNER,C,47,3.1914392640125993,0.32697183172276223,-0.2180669699599018,19.0,27,-0.0972343593986495,0.22169542826714972,0.7783045717328502,0.05445243088143022
2023092409,1770,42412,Tyler Lockett,WR,0,POST,I,0,5.3201235251820655,-0.007804954979028356,,,34,,,,
2023092409,1824,55884,Jaxon Smith-Njigba,WR,4,SLANT,IN,0,1.8331154048739302,0.9099088487511817,,,9,,,,
2023092409,1875,40488,Adam Thielen,WR,10,HITCH,C,2,2.339641229343843,-0.04816537744671043,0.3122385110259317,7.0,2,0.24707033848420107,0.18081983748262861,0.8191801625173712,0.13203656678961062
2023092409,1922,40488,Adam Thielen,WR,1,GO,I,0,4.347066198152332,-0.3917255235965953,,,16,,,,
2023092409,2015,47847,DK Metcalf,WR,5,CORNER,C,19,2.4558652785421264,0.7902324252041681,-0.7849277138050225,12.0,18,-0.37364336876938176,0.2611063693462605,0.7388936306537395,0.0026523556995728392
2023092409,2070,42412,Tyler Lockett,WR,8,OUT,C,9,3.7652741681095603,-0.8751031788019525,-0.12902897488887285,11.0,9,-0.2895243085123535,0.21511980012403562,0.7848801998759642,-0.5020660768454127
2023092409,2270,40488,Adam Thielen,WR,2,HITCH,C,12,5.999418032354223,-0.3903237058385476,-0.31242151316049194,8.0,11,-0.33022563142122546,0.22854450752512387,0.7714554924748761,-0.35137260949951976
2023092409,2361,46130,D.J. Chark,WR,5,OUT,I,0,2.5836601492207008,0.7146398470617179,,,16,,,,
2023092409,2384,40488,Adam Thielen,WR,4,OUT,I,0,5.4291892194943845,-1.7748575330924479,,,8,,,,
2023092409,2659,47847,DK Metcalf,WR,10,HITCH,C,6,1.6386561963922943,0.5445796756282247,0.2614084306684245,7.0,5,0.3137732776817575,0.1849228971704626,0.8150771028295374,0.4029940531483246
2023092409,2714,47847,DK Metcalf,WR,7,CROSS,C,11,3.2833476959498675,1.2102041163512265,-0.49082631305620505,14.0,11,-0.08058771024360023,0.24117064322918366,0.7588293567708162,0.3596889016475107
2023092409,3023,46130,D.J. Chark,WR,10,SLANT,I,0,2.2714722644591343,0.009477531901174131,,,5,,,,
2023092409,3478,46130,D.J. Chark,WR,1,CROSS,C,7,5.862735446684885,-1.2764538538379735,-0.23568737631447179,7.0,3,-0.4677613272826918,0.22298369132760573,0.7770163086723942,-0.7560706150762226
2023092409,3503,40488,Adam Thielen,WR,0,CROSS,C,23,8.563539567659735,-1.0748253260011331,0.012047323410142684,18.0,23,-0.2101860282473249,0.2044704609853273,0.7955295390146727,-0.5313890012954953
2023092409,3639,40488,Adam Thielen,WR,3,CROSS,C,25,5.616472762251583,-0.07040899008953103,0.6062975631823434,6.0,2,0.5005635207797501,0.15624799537017864,0.8437520046298214,0.2679442865464062
2023092409,3984,40488,Adam Thielen,WR,1,HITCH,C,12,4.931611215695628,-0.7329368649381887,-2.419130870649963,8.0,11,-1.8201432052110886,0.35523057454235835,0.6447694254576416,-1.5760338677940757
2023092409,4009,53488,Terrace Marshall Jr.,WR,4,HITCH,C,7,3.696255872602821,-0.48107953198618236,0.15465055597800836,9.0,7,0.031695217884672486,0.19340808374679552,0.8065919162532045,-0.163214488004087
2023092409,4081,46130,D.J. Chark,WR,1,GO,I,0,1.737607855250184,1.1314707309856362,,,30,,,,
2023092409,4182,40488,Adam Thielen,WR,1,HITCH,I,0,4.674110967561437,-0.5826285012967988,,,9,,,,
2023092409,4611,56471,Jake Bobo,WR,10,SLANT,C,5,2.307918702221709,-0.02134116560368822,-0.28732707412533204,12.0,5,-0.22701883163973402,0.2267347274928687,0.7732652725071313,-0.15433411986451012
2023092409,4673,53488,Terrace Marshall Jr.,WR,8,OUT,C,6,2.645444386643928,0.030611230018495847,-0.38386053416351756,10.0,5,-0.2870189895627395,0.233650523315867,0.766349476684133,-0.17662465207251085
2023092409,4703,53488,Terrace Marshall Jr.,WR,1,OUT,I,0,2.234515578234866,0.8414151397239384,,,10,,,,
2023092409,4726,40488,Adam Thielen,WR,8,OUT,C,7,1.7103593985246395,0.7869046964263003,-0.9297224905823883,9.0,7,-0.4653037287163386,0.27054142296052264,0.7294585770394775,-0.07140889707804399
2023092409,4751,46130,D.J. Chark,WR,10,SLANT,C,4,1.0767520198329579,1.0197195221314994,0.7920835638681708,6.0,4,0.8239409877983195,0.1399489965170447,0.8600510034829553,0.9059015429998352
2023092409,4776,53488,Terrace Marshall Jr.,WR,4,IN,C,8,3.9454249214704813,-0.6671048252034886,0.6755796877034597,9.0,8,0.4738512434080175,0.15024262390477316,0.8497573760952268,0.004237431249985546
2023092409,4826,53488,Terrace Marshall Jr.,WR,1,IN,I,0,3.0476654731118553,0.36676227635879544,,,9,,,,
2023092409,4938,53488,Terrace Marshall Jr.,WR,1,OUT,C,10,3.1201459355417955,0.32445389109410183,-1.278774386044904,11.0,7,-0.8101103513265969,0.29232520496372966,0.7076747950362704,-0.47716024747540103
2023092409,4968,40488,Adam Thielen,WR,1,GO,C,15,4.6857624094438295,-0.5894296953775614,-1.0102383605524936,11.0,15,-0.8942279549163112,0.2756844505280242,0.7243155494719759,-0.7998340279650276
2023092410,374,55959,Michael Wilson,WR,3,CROSS,C,17,7.160257605945802,-0.7292728574765802,-0.504528891252967,15.0,15,-0.5589446505917508,0.24212333818404666,0.7578766618159533,-0.6169008743647736
2023092410,810,46150,Michael Gallup,WR,4,HITCH,C,19,4.342495642448053,-0.9635509433451187,-1.4251588583126455,9.0,5,-1.2861786903049528,0.3010783903423095,0.6989216096576905,-1.194354900828882
2023092410,840,41246,Brandin Cooks,WR,10,HITCH,I,0,2.487345019207048,-0.17306203949553614,,,4,,,,
2023092410,995,47808,Marquise Brown,WR,9,OUT,C,12,5.168841482080204,-0.9077660545740748,-0.22363046933209627,13.0,12,-0.3755787944194404,0.22210264802056756,0.7778973519794324,-0.5656982619530855
2023092410,1405,41246,Brandin Cooks,WR,8,OUT,C,5,1.5472635525065859,0.9188160459922842,0.12990839779387692,9.0,5,0.2840210736716495,0.19534945088910316,0.8046505491108967,0.5243622218930806
2023092410,1603,41246,Brandin Cooks,WR,1,GO,I,0,3.0906675475213286,0.34166105224539245,,,15,,,,
2023092410,1736,47808,Marquise Brown,WR,10,SLANT,C,10,1.7511824847371429,0.44942871288020425,-0.8944364812380395,6.0,8,-0.5339252832933489,0.2682644059259489,0.7317355940740511,-0.22250388417891764
2023092410,1912,47808,Marquise Brown,WR,3,CROSS,I,0,9.547238516431959,-1.7479999686318939,,,17,,,,
2023092410,2079,52425,CeeDee Lamb,WR,8,SLANT,C,7,3.1085277206497763,-0.34392895013707303,-0.033373008847158776,7.0,6,-0.09794705565224396,0.20793048278797271,0.7920695172120273,-0.1886509794921159
2023092410,2320,47808,Marquise Brown,WR,1,HITCH,C,14,6.180350503957763,-1.4618525082954785,0.11922056253388827,13.0,14,-0.190962531702276,0.19618517319598316,0.8038148268040167,-0.6713159728807951
2023092410,2402,53478,Rondale Moore,WR,5,GO,I,0,4.396653566269235,-0.3577728861119791,,,29,,,,
2023092410,2672,52425,CeeDee Lamb,WR,1,GO,C,32,3.895588196918673,-0.1281882257600807,0.18009955968954805,23.0,29,0.1210928282742492,0.19140145734038488,0.8085985426596152,0.02595566696473367
2023092410,3039,46150,Michael Gallup,WR,5,GO,C,27,4.1982976174141315,-0.240442374455042,-0.4649323595606986,17.0,25,-0.41119759108246906,0.23936376695352013,0.76063623304648,-0.3526873670078703
2023092410,3098,52425,CeeDee Lamb,WR,8,HITCH,C,10,3.1065585975382533,-0.3423363302546891,0.3423625018646966,9.0,5,0.22023370065422151,0.17836864250584913,0.821631357494151,1.3085805003726358e-05
2023092410,3367,47808,Marquise Brown,WR,5,GO,C,23,5.7575932155999645,-1.1627890518072737,-0.4346993508996899,18.0,23,-0.6074336764558822,0.23724319316819645,0.7627568068318036,-0.7987442013534818
2023092410,3526,41246,Brandin Cooks,WR,10,HITCH,I,0,1.2300629382186372,0.8900815353219182,,,5,,,,
2023092410,3671,41246,Brandin Cooks,WR,1,IN,C,12,3.3072659292114532,0.21522797672365676,0.18021388385893244,8.0,9,0.18691531584310492,0.1913924204766123,0.8086075795233877,0.19772093029129462
2023092410,3696,46150,Michael Gallup,WR,8,SLANT,C,10,3.189044785403841,-0.4090508703705577,0.6350717324329233,7.0,8,0.47452306835434255,0.15376418789087193,0.846235812109128,0.11301043103118277
2023092410,3775,52425,CeeDee Lamb,WR,10,GO,I,0,2.3699676196569786,-0.07380903171995833,,,8,,,,
2023092410,3860,55959,Michael Wilson,WR,0,CROSS,C,69,3.4664890664357246,0.6020044872903553,-0.49189587581774613,18.0,29,-0.2279977814624845,0.2412450925653296,0.7587549074346703,0.05505430573630457
2023092410,3937,47808,Marquise Brown,WR,3,CROSS,C,2,5.4562288633242995,-0.002019333717621809,0.1348907231033519,12.0,2,0.10819883839085476,0.19495926984677212,0.8050407301532277,0.06643569469286505
2023092410,4023,46150,Michael Gallup,WR,8,SLANT,C,21,3.081668951263613,-0.3222056714398451,0.5377799638980989,8.0,9,0.3983726845704549,0.16210419523212377,0.8378958047678763,0.10778714622912691
2023092410,4071,46150,Michael Gallup,WR,8,SLANT,C,9,3.639823327714169,-0.7736389780588441,0.25803055727880364,7.0,7,0.0669714391467233,0.18519410682176438,0.8148058931782357,-0.2578042103900202
2023092410,4187,46150,Michael Gallup,WR,1,CORNER,I,0,4.961582770192978,-0.7504318978359347,,,18,,,,
2023092410,4358,41246,Brandin Cooks,WR,1,SLANT,IN,0,4.647343450398678,-0.5670037330387874,,,6,,,,
2023092411,77,54885,Justyn Ross,WR,10,HITCH,I,0,3.1244770725495483,-0.7118137317878681,,,6,,,,
2023092411,195,55920,Rashee Rice,WR,5,IN,I,0,3.0732518947202396,0.4250390040618638,,,13,,,,
2023092411,401,54519,Skyy Moore,WR,9,POST,C,21,1.225375802610606,1.5546295234539167,-0.31099410846717845,10.0,19,0.11519229741853226,0.22844179211369248,0.7715582078863076,0.6218177074933691
2023092411,631,46093,DJ Moore,WR,0,CORNER,I,0,3.927515171806395,0.45033592563777614,,,32,,,,
2023092411,1030,55920,Rashee Rice,WR,1,HITCH,C,14,3.4049447391815315,0.15821078083579276,-0.6048045440560476,7.0,5,-0.41479615740324705,0.24902302804958049,0.7509769719504196,-0.2232968816101274
2023092411,1319,54519,Skyy Moore,WR,3,CROSS,C,4,6.900257503163185,-0.6183087720730341,1.084903036490081,9.0,4,0.8925398506388682,0.11294143504881908,0.887058564951181,0.23329713220852338
2023092411,1351,46213,Justin Watson,WR,7,CROSS,C,37,8.047241446521198,0.27509687202887095,0.2950703275417601,22.0,34,0.2914309585372494,0.18221028415249693,0.8177897158475032,0.2850835997853155
2023092411,1474,46243,Marquez Valdes-Scantling,WR,9,CORNER,I,0,2.2176558476045867,0.9350258059220745,,,16,,,,
2023092411,1760,54519,Skyy Moore,WR,9,OUT,I,0,3.3406150288069063,0.23382286747772488,,,15,,,,
2023092411,1837,46093,DJ Moore,WR,5,GO,I,0,2.959716117715057,0.49219711494421997,,,34,,,,
2023092411,1860,52457,Chase Claypool,WR,9,POST,IN,0,1.7550972141685708,1.2238586311908148,,,17,,,,
2023092411,1897,55920,Rashee Rice,WR,4,HITCH,C,12,3.72817970836359,-0.5049133144523679,-0.005554974110449886,7.0,5,-0.10833038447151372,0.20581494701919267,0.7941850529808074,-0.2552341442814089
2023092411,1922,55920,Rashee Rice,WR,1,SLANT,C,13,5.177241144753923,-0.8763162712324415,0.2551031603070281,6.0,6,0.0453051845542399,0.18542900175165447,0.8145709982483456,-0.31060655546270666
2023092411,2043,52457,Chase Claypool,WR,0,GO,I,0,2.6002228976040493,0.8869890951128454,,,43,,,,
2023092411,2208,46213,Justin Watson,WR,5,IN,C,29,3.7803512384612192,0.006779162235702542,1.0883292541947998,10.0,14,0.9665300772725656,0.1126153821517502,0.88738461784825,0.5475542082152511
2023092411,2494,46243,Marquez Valdes-Scantling,WR,0,CORNER,C,37,5.842777400090945,-0.17974784612147823,0.18728484644638504,18.0,25,0.11724286117863741,0.19083309657707687,0.8091669034229231,0.003768500162453406
2023092411,2563,54519,Skyy Moore,WR,4,OUT,C,6,4.956451559829877,-1.4219197900075884,0.7920992269128527,7.0,4,0.4822525883237724,0.13994759585220604,0.860052404147794,-0.31491028154736783
2023092411,2666,46213,Justin Watson,WR,7,CROSS,I,0,6.2303094553726925,0.6317434213269628,,,3,,,,
2023092411,2863,55998,Tyler Scott,WR,5,GO,I,0,4.325667846590507,-0.31578377079522546,,,33,,,,
2023092411,2886,52581,Darnell Mooney,WR,3,WHEEL,I,0,5.455864141544252,-0.0018636760147340307,,,26,,,,
2023092411,2966,54519,Skyy Moore,WR,1,IN,IN,0,2.7810142082136102,0.5224122828351978,,,5,,,,
2023092411,3350,54519,Skyy Moore,WR,2,OUT,C,11,3.7693180264627397,0.5520378057038777,-0.32183428460122393,12.0,10,-0.12152430844315643,0.22922116220479333,0.7707788377952067,0.1151017605513269
2023092411,3515,55920,Rashee Rice,WR,5,POST,C,15,0.8510058517050931,1.739530788954268,-0.28807370764307716,11.0,14,0.17176407282348236,0.22678869633513005,0.7732113036648699,0.7257285406555953
2023092411,3587,55920,Rashee Rice,WR,3,CROSS,IN,0,3.521517794621241,0.8236858947077927,,,4,,,,
2023092411,3742,46093,DJ Moore,WR,1,GO,C,29,2.5630293411892073,0.649654679292809,0.5475027904582195,20.0,24,0.5639776570190024,0.16127813933484886,0.8387218606651512,0.5985787348755143
2023092411,3797,55998,Tyler Scott,WR,1,CORNER,I,0,2.0530270792093046,0.9473538310686089,,,9,,,,
2023092411,3820,46093,DJ Moore,WR,1,SLANT,C,9,3.191646618163241,0.28271742411224793,-0.08557451442234495,8.0,8,-0.0075444678163686316,0.21187009120116027,0.7881299087988396,0.09857145484495149
2023092412,148,41282,Davante Adams,WR,8,HITCH,C,5,3.2796512754998903,-0.48233308251643786,0.21967984054642076,9.0,5,0.08751841119326205,0.18826067870167246,0.8117393212983276,-0.13132662098500855
2023092412,195,41282,Davante Adams,WR,5,HITCH,I,0,6.288928076143112,-1.4770815719385189,,,10,,,,
2023092412,307,54603,Calvin Austin III,WR,7,OUT,I,0,3.5777123121386776,1.152423128889591,,,12,,,,
2023092412,356,41282,Davante Adams,WR,5,IN,C,9,4.575354347163309,-0.4634770718286984,0.056017758545349294,8.0,11,-0.048448480241875556,0.2010919698892997,0.7989080301107003,-0.20372965664167456
2023092412,410,41282,Davante Adams,WR,9,OUT,C,19,3.3148178966596387,0.2499312222317542,-0.5664279739757198,16.0,18,-0.3652792444522189,0.24639733398970604,0.753602666010294,-0.15824837587198276
2023092412,545,48097,Jakobi Meyers,WR,9,IN,C,13,2.8749353861425657,0.5246045265762665,0.6544716122348908,8.0,11,0.6347212562068698,0.15208130626676208,0.847918693733238,0.5895380694055787
2023092412,592,41282,Davante Adams,WR,9,POST,C,32,1.9021321816886998,1.1320464326665582,0.3021488911555396,21.0,30,0.45288946014349774,0.18163756541982326,0.8183624345801767,0.717097661911049
2023092412,658,54517,George Pickens,WR,8,HITCH,I,0,2.3951766342943737,0.23302691239964482,,,1,,,,
2023092412,703,54603,Calvin Austin III,WR,9,POST,C,72,4.131951003823198,-0.2603065009504726,0.30764803525981366,23.0,38,0.20473917047533,0.18119208180138818,0.8188079181986119,0.023670767154670536
2023092412,792,48097,Jakobi Meyers,WR,5,POST,C,13,3.9603623314017278,-0.09970009266208141,-0.5701534499421949,8.0,13,-0.45411470273103227,0.24665303247495313,0.7533469675250468,-0.3349267713021381
2023092412,918,54517,George Pickens,WR,4,IN,C,13,5.152769117684304,-1.5684870760711633,1.0027622354475723,8.0,11,0.692445390671118,0.12068718633634261,0.8793128136636574,-0.28286242031179554
2023092412,1052,41282,Davante Adams,WR,4,HITCH,C,7,2.0016599184491937,0.7840764361762986,-0.5618613240649284,8.0,6,-0.23064802777733767,0.24608366454346944,0.7539163354565306,0.11110755605568512
2023092412,1097,41282,Davante Adams,WR,10,HITCH,C,6,1.3151628658332586,0.8181219944766455,0.2328566931342631,10.0,4,0.3424240037207318,0.18720964720642372,0.8127903527935763,0.5254893438054543
2023092412,1175,41282,Davante Adams,WR,0,POST,C,19,4.771754480348506,0.17259772355874053,0.4863910987518257,11.0,19,0.4341622845973845,0.1664433295390747,0.8335566704609253,0.3294944111552831
2023092412,1200,48097,Jakobi Meyers,WR,5,GO,I,0,2.749313380366411,0.616653482245662,,,32,,,,
2023092412,1424,54603,Calvin Austin III,WR,3,GO,I,0,2.2651300005946045,1.3598930768753585,,,15,,,,
2023092412,1512,41282,Davante Adams,WR,9,GO,I,0,2.665972129814278,0.6550862500592292,,,27,,,,
2023092412,1604,54517,George Pickens,WR,0,HITCH,C,13,4.565857968483345,0.24033364445364186,0.5416756766045974,9.0,13,0.4929265487575697,0.1617734091028067,0.8382265908971933,0.39100466052911964
2023092412,1658,54517,George Pickens,WR,1,GO,I,0,2.188370829594175,0.8683508095304039,,,12,,,,
2023092412,1737,41290,Allen Robinson,WR,8,HITCH,C,4,2.17703180754285,0.4094616849593699,0.4413223238570317,9.0,4,0.435899261122282,0.1702119895388433,0.8297880104611567,0.4253920044082008
2023092412,1979,48097,Jakobi Meyers,WR,5,HITCH,C,13,5.093499159638453,-0.7699674811710767,-0.17100045277228534,9.0,11,-0.3017149820222963,0.21823326335582774,0.7817667366441723,-0.47048396697168104
2023092412,2164,48097,Jakobi Meyers,WR,10,GO,I,0,2.388498792753825,-0.08947878309051334,,,11,,,,
2023092412,2187,41282,Davante Adams,WR,0,POST,I,0,2.504167841314365,0.9185893278484747,,,22,,,,
2023092412,2254,41290,Allen Robinson,WR,6,HITCH,C,8,7.3723088899673535,0.2747916524280632,-0.06761578773611937,7.0,8,0.004467548941240407,0.21051918919400875,0.7894808108059913,0.10358793234597191
2023092412,2301,54603,Calvin Austin III,WR,3,CROSS,I,0,9.747109132983862,-1.8333017047749292,,,25,,,,
2023092412,2346,54517,George Pickens,WR,3,CROSS,C,32,5.5969666301862455,-0.062084069902093204,-0.6863938873404735,7.0,3,-0.5274789747097136,0.254544952188654,0.745455047811346,-0.37423897862128336
2023092412,2528,41282,Davante Adams,WR,10,SLANT,C,18,4.378398068839587,-1.7721152112191525,0.4332958672423109,6.0,5,0.05643612327492853,0.17087959140492157,0.8291204085950783,-0.6694096719884208
2023092412,2576,48097,Jakobi Meyers,WR,6,HITCH,IN,0,8.88298280630222,-0.08298347403510506,,,29,,,,
2023092412,2603,54517,George Pickens,WR,4,IN,C,17,4.300986483281271,-0.932560924559496,1.0113877613919835,7.0,11,0.7783468529988963,0.11988017486121229,0.8801198251387877,0.03941341841624374
2023092412,2818,48097,Jakobi Meyers,WR,0,CROSS,C,18,6.565990610016684,-0.4176708314790873,1.1408347075592764,11.0,16,0.973157283470541,0.10758859682474821,0.8924114031752518,0.36158193804009453
2023092412,2866,41282,Davante Adams,WR,1,SLANT,C,12,1.0720795166747683,1.519953756742228,0.3403606050957377,8.0,11,0.5509557204143807,0.17853199217432872,0.8214680078256714,0.9301571809189829
2023092412,3099,48097,Jakobi Meyers,WR,5,OUT,C,13,2.129182232339659,0.9834703350416082,0.00842950326878343,14.0,13,0.20806635055489042,0.20474716625264416,0.7952528337473559,0.4959499191551958
2023092412,3129,48097,Jakobi Meyers,WR,2,CROSS,I,0,7.35541396553938,-0.9633197032673402,,,3,,,,
2023092412,3255,41282,Davante Adams,WR,9,POST,C,26,3.8179153498187306,-0.06421502491974031,-0.02414289038050264,12.0,19,-0.0324470304597359,0.20722979134296043,0.7927702086570395,-0.044178957650121475
2023092412,3317,47932,Hunter Renfrow,WR,10,HITCH,C,10,3.696013449058951,-1.1950984581419868,0.019394960827691616,6.0,6,-0.22824983132840287,0.20390789137925935,0.7960921086207408,-0.5878517486571476
2023092412,3464,41282,Davante Adams,WR,1,SLANT,I,0,5.665075629594111,-1.161075620691231,,,5,,,,
2023092412,3653,54603,Calvin Austin III,WR,1,OUT,I,0,3.921475544913294,-0.14329922058156516,,,6,,,,
2023092412,3790,41282,Davante Adams,WR,1,OUT,C,12,3.495531965932146,0.1053330926845926,0.15377162815912299,13.0,12,0.1443998755390438,0.1934772083480313,0.8065227916519688,0.1295523604218578
2023092412,4098,41290,Allen Robinson,WR,4,OUT,C,6,3.622829262917288,-0.4262604978453941,-1.614080131034477,8.0,4,-1.2434090532524025,0.3120600699172558,0.6879399300827441,-1.0201703144399357
2023092500,100,44896,Chris Godwin Jr.,WR,4,OUT,C,7,2.598083517877791,0.3387969142226947,-0.011699333271286638,10.0,5,0.06060215132041217,0.20628319164227388,0.7937168083577261,0.16354879047570403
2023092500,135,55075,Deven Thompkins,WR,0,CROSS,I,0,7.189399785478243,-0.622760243687653,,,29,,,,
2023092500,180,41233,Mike Evans,WR,5,HITCH,I,0,3.2727395978581653,0.30703904281271666,,,18,,,,
2023092500,258,47834,A.J. Brown,WR,3,CROSS,C,28,4.8643325589277255,0.25059299746294833,-0.6484884339774396,7.0,3,-0.42192920502048864,0.25198966526756994,0.7480103347324301,-0.19894771825724564
2023092500,288,47834,A.J. Brown,WR,9,IN,C,16,4.957325790646022,-0.7756905287282116,0.14427450800484917,11.0,16,-0.03440420050829947,0.19422336869199353,0.8057766313080065,-0.3157080103616812
2023092500,373,48374,Olamide Zaccheaus,WR,0,CORNER,I,0,2.855759655358919,0.8029225052895128,,,14,,,,
2023092500,450,41233,Mike Evans,WR,10,HITCH,C,5,2.2343938054747654,0.04083065943670263,-0.3180043098983821,6.0,3,-0.23585048597329764,0.22894598059189752,0.7710540194081025,-0.13858682523083973
2023092500,861,55075,Deven Thompkins,WR,9,HITCH,I,0,3.1510495718879126,0.3521921347175425,,,17,,,,
2023092500,943,53439,DeVonta Smith,WR,0,OUT,C,15,2.4419721386640982,0.9390504962119303,0.7653414881916766,14.0,15,0.7900661456300551,0.14233376679864349,0.8576662332013565,0.8521959922018034
2023092500,1155,41233,Mike Evans,WR,4,SLANT,C,8,3.9584561408826624,-0.6768337077559021,1.1853072987187927,7.0,6,0.9929740129321356,0.10328610192134276,0.8967138980786572,0.2542367954814453
2023092500,1235,44896,Chris Godwin Jr.,WR,10,POST,C,18,2.1574009503560814,0.10593495103841727,0.10251136183088122,9.0,8,0.10318748049263375,0.19748825596957162,0.8025117440304282,0.10422315643464924
